chamber,state,party,incumbent,termstart,age,GDP,Annual GPD Percent Change,percent of working age population 25-64,percent of population 65 and older,Unemployment,growth percent
senate,VT,D,Yes,1991,50.8,6174.0,5.9,0.42,12.57,6.8,1.08
senate,ME,R,Yes,1991,50.3,6174.0,5.9,0.42,12.57,6.8,1.08
senate,GA,D,Yes,1991,50.2,6174.0,5.9,0.42,12.57,6.8,1.08
senate,FL,R,Yes,1991,50.2,6174.0,5.9,0.42,12.57,6.8,1.08
senate,NH,R,Yes,1991,49.8,6174.0,5.9,0.42,12.57,6.8,1.08
senate,OK,D,Yes,1991,49.7,6174.0,5.9,0.42,12.57,6.8,1.08
senate,MS,R,Yes,1991,49.2,6174.0,5.9,0.42,12.57,6.8,1.08
senate,MT,D,Yes,1991,49.1,6174.0,5.9,0.42,12.57,6.8,1.08
senate,KY,R,Yes,1991,48.9,6174.0,5.9,0.42,12.57,6.8,1.08
senate,CT,D,Yes,1991,48.9,6174.0,5.9,0.42,12.57,6.8,1.08
senate,SD,R,Yes,1991,48.8,6174.0,5.9,0.42,12.57,6.8,1.08
senate,WI,R,Yes,1991,48.5,6174.0,5.9,0.42,12.57,6.8,1.08
senate,TX,R,Yes,1991,48.5,6174.0,5.9,0.42,12.57,6.8,1.08
senate,DE,D,Yes,1991,48.1,6174.0,5.9,0.42,12.57,6.8,1.08
senate,IN,R,Yes,1991,47.6,6174.0,5.9,0.42,12.57,6.8,1.08
senate,NJ,D,Yes,1991,47.4,6174.0,5.9,0.42,12.57,6.8,1.08
senate,NE,D,Yes,1991,47.4,6174.0,5.9,0.42,12.57,6.8,1.08
senate,NM,D,Yes,1991,47.3,6174.0,5.9,0.42,12.57,6.8,1.08
senate,MA,D,Yes,1991,47.1,6174.0,5.9,0.42,12.57,6.8,1.08
senate,LA,D,Yes,1991,46.8,6174.0,5.9,0.42,12.57,6.8,1.08
senate,CT,D,Yes,1991,46.6,6174.0,5.9,0.42,12.57,6.8,1.08
senate,MN,D,No,1991,46.5,6174.0,5.9,0.42,12.57,6.8,1.08
senate,ID,R,Yes,1991,45.5,6174.0,5.9,0.42,12.57,6.8,1.08
senate,SD,D,Yes,1991,43.1,6174.0,5.9,0.42,12.57,6.8,1.08
senate,ND,D,Yes,1991,42.8,6174.0,5.9,0.42,12.57,6.8,1.08
senate,TN,D,Yes,1991,42.8,6174.0,5.9,0.42,12.57,6.8,1.08
senate,OK,R,Yes,1991,42.1,6174.0,5.9,0.42,12.57,6.8,1.08
senate,CA,R,No,1991,57.1,6174.0,5.9,0.42,12.57,6.8,1.08
senate,CA,R,Yes,1991,61.4,6174.0,5.9,0.42,12.57,6.8,1.08
house,IL,D,Yes,1993,83.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,KY,D,Yes,1993,83.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,MS,D,Yes,1993,82.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,Yes,1993,79.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,Yes,1993,78.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,TN,R,Yes,1993,77.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,Yes,1993,76.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,D,Yes,1993,73.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,Yes,1993,72.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,IA,D,Yes,1993,72.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,MS,D,Yes,1993,72.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,AL,D,Yes,1993,71.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,NV,R,Yes,1993,71.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,Yes,1993,70.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,R,Yes,1993,70.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,Yes,1993,70.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,IL,R,Yes,1993,69.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,Yes,1993,69.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,MD,R,Yes,1993,69.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,IL,R,Yes,1993,68.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,R,Yes,1993,68.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,OH,R,Yes,1993,68.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,OH,D,Yes,1993,67.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,GA,D,Yes,1993,66.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,NC,D,Yes,1993,66.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,D,No,1993,66.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,D,Yes,1993,66.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,MD,R,No,1993,66.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,R,Yes,1993,66.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,MI,D,Yes,1993,66.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,R,Yes,1993,66.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,NC,R,Yes,1993,66.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,IN,R,Yes,1993,65.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,SC,R,Yes,1993,65.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,AZ,R,Yes,1993,65.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,MA,D,Yes,1993,65.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,VA,D,Yes,1993,65.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,PA,D,Yes,1993,65.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,NM,R,Yes,1993,65.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,Yes,1993,65.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,MI,D,Yes,1993,65.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,Yes,1993,65.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,PA,R,Yes,1993,65.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,HI,D,Yes,1993,65.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,IL,D,Yes,1993,65.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,Yes,1993,64.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,R,Yes,1993,64.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,OH,D,Yes,1993,64.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,SC,R,Yes,1993,64.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,AR,D,Yes,1993,64.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,KS,R,Yes,1993,64.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,VA,R,Yes,1993,64.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,PA,D,Yes,1993,64.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,OH,R,Yes,1993,64.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,TN,D,Yes,1993,64.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,NE,R,Yes,1993,63.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,Yes,1993,63.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,WA,D,Yes,1993,63.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,IL,R,Yes,1993,63.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,PA,R,Yes,1993,63.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,MI,D,Yes,1993,63.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,D,Yes,1993,63.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,MO,R,Yes,1993,63.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,MI,D,Yes,1993,63.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,NJ,R,Yes,1993,63.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,Yes,1993,62.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,NC,D,Yes,1993,62.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,PA,R,Yes,1993,62.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,D,Yes,1993,62.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,NJ,D,No,1993,62.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,R,Yes,1993,62.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,R,Yes,1993,62.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,VA,D,Yes,1993,62.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,R,Yes,1993,62.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,IL,R,Yes,1993,62.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,R,Yes,1993,62.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,Yes,1993,62.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,MD,R,Yes,1993,61.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,IL,D,Yes,1993,61.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,NC,R,Yes,1993,61.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,MO,D,Yes,1993,61.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,IN,D,Yes,1993,61.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,MO,D,Yes,1993,61.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,No,1993,61.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,OR,R,Yes,1993,61.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,PA,D,Yes,1993,61.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,MI,D,Yes,1993,61.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,IL,D,Yes,1993,61.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,PA,R,Yes,1993,61.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,KY,R,Yes,1993,61.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,Yes,1993,61.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,Yes,1993,61.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,D,Yes,1993,61.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,WA,D,Yes,1993,61.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,MO,D,Yes,1993,61.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,PA,R,Yes,1993,61.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,VA,R,Yes,1993,60.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,IN,D,Yes,1993,60.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,NC,R,Yes,1993,60.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,PA,D,Yes,1993,60.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,UT,R,Yes,1993,60.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,AL,R,Yes,1993,60.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,NJ,D,Yes,1993,60.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,Yes,1993,60.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,KY,D,Yes,1993,60.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,D,Yes,1993,60.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,WY,R,Yes,1993,59.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,Yes,1993,59.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,Yes,1993,59.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,AK,R,Yes,1993,59.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,MI,R,No,1993,59.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,MO,D,No,1993,59.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,MI,R,No,1993,58.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,NJ,D,Yes,1993,58.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,D,Yes,1993,58.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,Yes,1993,58.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,MN,D,Yes,1993,58.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,NC,D,Yes,1993,58.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,Yes,1993,58.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,MI,R,No,1993,58.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,NC,D,Yes,1993,58.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,OK,R,Yes,1993,58.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,CT,R,Yes,1993,58.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,CO,R,Yes,1993,57.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,IL,R,Yes,1993,57.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,D,Yes,1993,57.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,WA,D,Yes,1993,57.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,IL,R,Yes,1993,57.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,NJ,R,Yes,1993,57.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,Yes,1993,57.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,No,1993,57.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,CO,R,Yes,1993,56.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,TN,R,Yes,1993,56.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,KS,R,Yes,1993,56.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,NH,R,Yes,1993,56.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,D,Yes,1993,56.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,CT,D,Yes,1993,56.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,PA,D,Yes,1993,56.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,MA,D,Yes,1993,56.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,D,No,1993,56.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,R,Yes,1993,56.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,SC,D,Yes,1993,56.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,OR,D,No,1993,56.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,OH,R,Yes,1993,56.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,WA,D,Yes,1993,56.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,AL,R,No,1993,55.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,PA,D,Yes,1993,55.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,MA,D,Yes,1993,55.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,Yes,1993,55.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,D,Yes,1993,55.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,MT,D,Yes,1993,55.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,No,1993,55.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,IL,D,Yes,1993,55.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,KY,R,Yes,1993,55.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,MO,R,Yes,1993,55.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,MN,D,Yes,1993,54.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,NV,D,Yes,1993,54.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,IN,R,Yes,1993,54.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,HI,D,Yes,1993,54.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,Yes,1993,54.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,WI,D,Yes,1993,54.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,Yes,1993,54.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,No,1993,54.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,D,Yes,1993,54.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,IA,R,Yes,1993,54.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,WI,D,Yes,1993,54.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,WI,R,Yes,1993,54.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,Yes,1993,54.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,D,No,1993,54.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,R,Yes,1993,54.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,VA,R,Yes,1993,53.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,OH,R,Yes,1993,53.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,No,1993,53.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,MI,D,Yes,1993,53.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,R,Yes,1993,53.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,IN,D,Yes,1993,53.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,MD,D,Yes,1993,53.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,DE,R,No,1993,53.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,NC,D,Yes,1993,53.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,Yes,1993,53.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,OH,D,No,1993,53.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,NE,R,Yes,1993,53.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,D,Yes,1993,53.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,AR,R,No,1993,53.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,GA,D,Yes,1993,52.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,Yes,1993,52.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,MA,D,Yes,1993,52.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,WI,R,Yes,1993,52.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,No,1993,52.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,UT,D,No,1993,52.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,R,Yes,1993,52.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,SC,D,No,1993,52.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,CO,D,Yes,1993,52.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,KY,D,No,1993,52.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,NC,D,Yes,1993,52.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,MN,D,Yes,1993,52.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,OK,D,Yes,1993,52.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,WA,D,Yes,1993,52.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,NC,R,Yes,1993,52.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,MO,D,Yes,1993,51.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,Yes,1993,51.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,R,Yes,1993,51.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,OH,D,Yes,1993,51.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,No,1993,51.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,No,1993,51.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,KY,D,No,1993,51.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,WA,R,No,1993,51.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,OH,D,No,1993,51.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,VT,I,Yes,1993,51.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,Yes,1993,51.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,Yes,1993,51.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,OK,D,Yes,1993,51.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,NE,D,Yes,1993,51.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,Yes,1993,51.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,Yes,1993,51.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,Yes,1993,51.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,Yes,1993,51.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,IL,R,Yes,1993,51.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,OH,D,Yes,1993,51.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,Yes,1993,51.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,MN,D,No,1993,50.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,AL,D,No,1993,50.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,AZ,R,Yes,1993,50.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,R,No,1993,50.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,PA,D,No,1993,50.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,AZ,R,Yes,1993,50.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,MI,R,Yes,1993,50.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,IN,D,Yes,1993,50.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,GA,D,No,1993,50.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,No,1993,50.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,GA,R,No,1993,50.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,Yes,1993,50.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,IA,R,Yes,1993,50.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,SC,D,Yes,1993,50.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,D,Yes,1993,50.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,No,1993,50.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,R,No,1993,50.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,PA,R,Yes,1993,50.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,AL,D,Yes,1993,50.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,NJ,R,Yes,1993,50.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,R,No,1993,49.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,CO,D,Yes,1993,49.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,CT,D,Yes,1993,49.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,NC,D,Yes,1993,49.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,MI,D,Yes,1993,49.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,LA,R,Yes,1993,49.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,WV,D,Yes,1993,49.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,LA,D,Yes,1993,49.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,WI,R,Yes,1993,49.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,GA,R,Yes,1993,49.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,AZ,D,Yes,1993,49.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,TN,D,Yes,1993,49.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,WA,D,No,1993,49.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,MD,D,Yes,1993,49.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,D,Yes,1993,49.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,GA,D,Yes,1993,49.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,WI,D,Yes,1993,49.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,CO,R,Yes,1993,49.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,Yes,1993,48.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,OH,R,Yes,1993,48.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,Yes,1993,48.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,IL,R,No,1993,48.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,R,No,1993,48.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,MN,D,Yes,1993,48.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,R,Yes,1993,48.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,NJ,R,Yes,1993,48.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,TN,D,Yes,1993,48.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,GA,R,No,1993,48.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,IL,D,Yes,1993,48.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,KS,D,Yes,1993,48.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,No,1993,48.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,D,Yes,1993,47.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,Yes,1993,47.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,R,Yes,1993,47.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,VA,D,Yes,1993,47.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,Yes,1993,47.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,Yes,1993,47.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,TN,D,Yes,1993,47.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,MI,D,Yes,1993,47.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,No,1993,47.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,VA,D,Yes,1993,47.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,OH,D,Yes,1993,47.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,NC,D,No,1993,47.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,PA,R,Yes,1993,47.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,No,1993,47.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,CT,R,Yes,1993,47.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,IL,D,Yes,1993,47.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,D,No,1993,46.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,MD,R,Yes,1993,46.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,MN,R,Yes,1993,46.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,OH,D,Yes,1993,46.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,MA,D,Yes,1993,46.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,VA,D,Yes,1993,46.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,ID,D,Yes,1993,46.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,KY,R,No,1993,46.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,VA,D,No,1993,46.2,6878.7,6.3,0.43,12.62,6.9,1.08
