chamber,state,party,incumbent,termstart,age,bioguide
house,NE,R,No,1971,49.6,M000349
house,TN,D,Yes,1971,49.6,A000203
house,IL,R,Yes,1971,49.6,F000123
house,OH,R,Yes,1971,49.5,C000409
house,MA,R,Yes,1971,49.5,M001009
house,NY,D,Yes,1971,49.4,P000348
house,NY,R,No,1971,49.4,P000280
house,IN,R,Yes,1971,49.3,Z000010
house,NJ,R,Yes,1971,49.2,S000045
house,MA,R,Yes,1971,49.2,C000709
house,WA,D,No,1971,49.1,M000365
house,FL,D,Yes,1971,49.0,C000321
house,IL,R,Yes,1971,48.9,A000195
house,MI,R,Yes,1971,48.7,B000890
house,MD,D,No,1971,48.7,M000826
house,AR,R,Yes,1971,48.7,H000124
house,AZ,D,Yes,1971,48.6,U000001
house,CO,R,Yes,1971,48.6,B000893
house,NY,D,Yes,1971,48.6,R000562
house,MI,R,Yes,1971,48.6,H000306
house,MN,D,Yes,1971,48.4,K000014
house,NY,R,Yes,1971,48.2,C000666
house,MI,D,Yes,1971,48.1,D000344
house,MO,D,Yes,1971,48.1,H000965
house,TX,D,Yes,1971,48.1,B000880
house,TX,D,Yes,1971,48.1,W000763
house,OH,D,Yes,1971,48.0,A000222
house,IL,R,Yes,1971,47.9,M000692
house,MD,R,Yes,1971,47.9,G000513
house,IA,R,Yes,1971,47.9,S000121
house,PA,D,Yes,1971,47.8,M000930
house,CA,R,Yes,1971,47.7,C000475
house,TX,D,Yes,1971,47.7,W000390
house,NY,D,Yes,1971,47.6,R000442
house,MI,R,Yes,1971,47.4,B000917
house,CO,D,Yes,1971,47.4,E000240
house,MN,R,Yes,1971,47.3,Q000010
house,VA,R,Yes,1971,47.3,P000401
house,MT,R,No,1971,47.1,S000383
house,SD,D,No,1971,47.1,D000234
house,NE,R,No,1971,47.0,T000234
house,WI,D,Yes,1971,47.0,K000020
house,LA,D,Yes,1971,47.0,R000065
house,MN,D,Yes,1971,46.9,F000350
house,OH,R,Yes,1971,46.9,S000804
house,ME,D,Yes,1971,46.9,H000346
house,NJ,D,Yes,1971,46.9,R000383
house,NM,D,No,1971,46.8,R000510
house,NY,R,Yes,1971,46.6,W000780
house,TN,R,Yes,1971,46.5,K000348
house,MD,R,No,1971,46.4,M000779
house,MT,D,Yes,1971,46.4,M000635
house,IL,D,Yes,1971,46.2,G000400
house,NY,R,No,1971,46.2,T000134
house,NY,D,Yes,1971,46.1,C000371
house,NY,D,Yes,1971,46.1,K000302
house,ID,R,Yes,1971,46.1,M000346
house,GA,R,Yes,1971,46.0,T000217
house,CA,D,Yes,1971,45.9,W000035
house,OH,D,Yes,1971,45.9,S000948
house,UT,D,No,1971,45.9,M000490
house,IL,D,Yes,1971,45.9,C000637
house,VA,R,Yes,1971,45.9,W000406
house,NY,D,Yes,1971,45.8,A000052
house,NJ,D,Yes,1971,45.8,H000465
house,CA,D,Yes,1971,45.8,R000134
house,MI,D,Yes,1971,45.7,N000019
house,VA,R,No,1971,45.6,B001182
house,AL,R,Yes,1971,45.6,D000326
house,NY,R,Yes,1971,45.6,R000150
house,ME,D,Yes,1971,45.5,K000356
house,PA,D,Yes,1971,45.2,R000423
house,MI,D,Yes,1971,45.2,O000055
house,NY,D,Yes,1971,45.1,P000399
house,IL,D,Yes,1971,45.0,M000703
house,KS,D,No,1971,44.9,R000484
house,IN,R,No,1971,44.9,H000624
house,NY,R,Yes,1971,44.8,H000327
house,VA,R,Yes,1971,44.8,W000121
house,MS,D,Yes,1971,44.7,G000458
house,ND,R,Yes,1971,44.7,A000208
house,CA,D,Yes,1971,44.6,B001156
house,NY,R,Yes,1971,44.6,F000141
house,MO,D,Yes,1971,44.6,I000001
house,PA,D,Yes,1971,44.6,G000105
house,MI,D,Yes,1971,44.5,D000355
house,CT,D,No,1971,44.5,C000799
house,CA,D,Yes,1971,44.5,L000221
house,ID,R,Yes,1971,44.5,H000175
house,NY,D,Yes,1971,44.5,M001098
house,IL,R,Yes,1971,44.4,D000269
house,MI,R,Yes,1971,44.3,R000512
house,WA,D,Yes,1971,44.0,A000031
house,TN,D,Yes,1971,44.0,F000424
house,IL,R,Yes,1971,44.0,E000204
house,IN,R,Yes,1971,44.0,M001130
house,GA,R,Yes,1971,43.9,B000506
house,IN,D,Yes,1971,43.9,B000736
house,OH,R,No,1971,43.8,K000037
house,IL,D,Yes,1971,43.8,S000367
house,OH,R,Yes,1971,43.6,B000910
house,NJ,D,Yes,1971,43.5,H000840
house,MI,R,Yes,1971,43.5,E000213
house,MI,D,Yes,1971,43.5,F000270
house,LA,D,Yes,1971,43.5,E000067
house,NC,R,Yes,1971,43.4,B000966
house,TX,R,Yes,1971,43.4,P000528
house,TX,D,Yes,1971,43.3,D000203
house,MO,D,Yes,1971,43.3,S001134
house,CA,R,Yes,1971,43.3,M000343
house,PA,D,Yes,1971,43.3,Y000014
house,CA,R,Yes,1971,43.2,R000469
house,CA,R,Yes,1971,43.1,W000448
house,HI,D,Yes,1971,43.1,M000797
house,WA,D,Yes,1971,43.1,M000626
house,IL,D,Yes,1971,43.1,R000458
house,RI,D,Yes,1971,43.0,S000762
house,KY,R,Yes,1971,43.0,S000669
house,AL,R,Yes,1971,42.8,B001008
house,TX,R,No,1971,42.8,A000215
house,SC,R,No,1971,42.8,S000718
house,NM,R,Yes,1971,42.7,L000506
house,LA,D,Yes,1971,42.6,L000429
house,MN,D,No,1971,42.5,B000408
house,NC,D,Yes,1971,42.5,G000015
house,MN,R,No,1971,42.5,F000380
house,PA,R,No,1971,42.4,C000702
house,AL,R,Yes,1971,42.3,E000084
house,OH,R,Yes,1971,42.3,A000221
house,MD,R,Yes,1971,42.3,H000692
house,CO,R,No,1971,42.2,M000513
house,VT,R,No,1971,41.9,M000078
house,RI,D,Yes,1971,41.9,T000265
house,WA,D,Yes,1971,41.9,F000239
house,AZ,R,Yes,1971,41.9,S000846
house,PA,R,Yes,1971,41.8,C000807
house,MI,D,Yes,1971,41.7,C000714
house,MD,D,No,1971,41.6,B001221
house,NY,D,No,1971,41.4,B000025
house,TN,D,Yes,1971,40.8,B000548
house,NY,D,No,1971,40.6,R000053
house,CA,R,Yes,1971,40.4,S000133
house,NC,R,Yes,1971,40.4,M000833
house,IL,R,Yes,1971,40.2,C000873
house,CA,R,Yes,1971,40.2,M000242
house,FL,R,No,1971,40.1,Y000031
house,GA,D,Yes,1971,40.1,B000839
house,PA,R,Yes,1971,40.0,B000451
house,CT,R,No,1971,40.0,M000527
house,SD,D,No,1971,39.9,A000017
house,MO,D,Yes,1971,39.9,B001113
house,NY,R,No,1971,39.8,L000243
house,IN,D,Yes,1971,39.8,H000114
house,OH,R,No,1971,39.7,P000485
house,MO,D,Yes,1971,39.7,C000488
house,MA,R,Yes,1971,39.6,H000440
house,MI,R,Yes,1971,39.4,V000027
house,PA,R,Yes,1971,39.3,M000399
house,IL,R,Yes,1971,39.0,R000012
house,IN,D,Yes,1971,38.9,J000033
house,OH,D,No,1971,38.9,S000803
house,AK,D,No,1971,38.8,B000315
house,IL,D,No,1971,38.8,M001101
house,MI,R,Yes,1971,38.6,M000410
house,LA,D,Yes,1971,38.5,C000017
house,IA,D,Yes,1971,38.5,C000979
house,NY,D,Yes,1971,38.3,B000771
house,KY,D,No,1971,38.2,M000291
house,MD,D,No,1971,38.0,S000064
house,AL,D,Yes,1971,37.8,F000218
house,FL,D,Yes,1971,37.4,F000430
house,KY,D,No,1971,37.1,C000997
house,FL,R,Yes,1971,37.0,F000381
house,AR,D,Yes,1971,37.0,A000103
house,AR,D,Yes,1971,36.4,P000556
house,DE,R,No,1971,36.0,D000558
house,GA,D,Yes,1971,35.7,S001039
house,NY,R,No,1971,35.5,K000086
house,CA,D,No,1971,35.2,D000222
house,MA,D,Yes,1971,34.4,H000230
house,MI,R,Yes,1971,33.0,R000249
house,WI,R,Yes,1971,32.7,S000847
house,PA,D,Yes,1971,32.6,G000420
house,CA,R,Yes,1971,32.5,G000268
house,WI,D,No,1971,32.5,A000224
house,WI,D,Yes,1971,32.3,O000007
house,PA,R,No,1971,32.2,H000456
house,CT,R,Yes,1971,32.2,S000836
house,GA,D,No,1971,30.1,M000244
house,SC,D,No,1971,28.2,D000125
house,LA,D,No,1971,26.9,B000780
senate,LA,D,Yes,1971,80.3,E000112
senate,VT,R,Yes,1971,78.4,A000062
senate,NM,D,Yes,1971,75.2,A000186
senate,AR,D,Yes,1971,74.9,M000332
senate,NC,D,Yes,1971,74.4,J000267
senate,GA,D,Yes,1971,73.2,R000536
senate,ND,R,Yes,1971,73.1,Y000047
senate,ME,R,Yes,1971,73.1,S000590
senate,UT,R,Yes,1971,72.2,B000384
senate,ID,R,Yes,1971,71.7,J000269
senate,AL,D,Yes,1971,71.1,S000701
senate,NH,R,Yes,1971,70.7,C000802
senate,SD,R,Yes,1971,70.6,M001078
senate,PA,R,Yes,1971,70.2,S000174
senate,NC,D,Yes,1971,69.9,E000210
senate,MO,D,Yes,1971,69.6,S001136
senate,MS,D,Yes,1971,69.5,S000852
senate,KY,R,Yes,1971,69.4,C000758
senate,WV,D,Yes,1971,68.9,R000046
senate,SC,R,Yes,1971,68.1,T000254
senate,MT,D,Yes,1971,67.9,M000113
senate,NJ,R,Yes,1971,66.8,C000220
senate,NY,R,Yes,1971,66.7,J000064
senate,NE,R,Yes,1971,66.4,H000875
senate,MS,D,Yes,1971,66.1,E000018
senate,NE,R,Yes,1971,65.9,C001006
senate,AR,D,Yes,1971,65.8,F000401
senate,WA,D,Yes,1971,65.8,M000053
senate,VT,R,Yes,1971,64.4,P000552
senate,HI,R,Yes,1971,64.3,F000245
senate,CO,R,Yes,1971,64.1,A000161
senate,AZ,R,Yes,1971,64.0,F000013
senate,RI,D,Yes,1971,63.8,P000100
senate,ND,D,Yes,1971,62.6,B001077
senate,AZ,R,Yes,1971,62.1,G000267
senate,DE,R,Yes,1971,61.7,B000593
senate,NV,D,Yes,1971,61.2,B000436
senate,CT,D,Yes,1971,60.8,R000191
senate,MT,D,Yes,1971,60.0,M000671
senate,MN,I,No,1971,59.7,H000953
senate,UT,D,Yes,1971,59.3,M001033
senate,NV,D,Yes,1971,59.0,C000120
senate,WA,D,Yes,1971,58.6,J000013
senate,WY,R,Yes,1971,58.3,H000170
senate,MI,D,Yes,1971,58.1,H000291
senate,AL,D,Yes,1971,58.1,A000127
senate,VT,R,Yes,1971,57.5,S000776
senate,GA,D,Yes,1971,57.5,T000035
senate,FL,R,Yes,1971,57.0,G000531
senate,ME,D,Yes,1971,56.8,M001121
senate,CA,D,Yes,1971,56.6,C000877
senate,VA,I,Yes,1971,56.1,B001209
senate,NH,D,Yes,1971,55.9,M000486
senate,WY,D,Yes,1971,55.8,M000445
senate,CO,R,Yes,1971,55.5,D000409
senate,NM,D,Yes,1971,55.3,M000876
senate,WI,D,Yes,1971,55.2,P000553
senate,WI,D,Yes,1971,54.6,N000033
senate,IA,R,Yes,1971,54.6,M000730
senate,OH,R,Yes,1971,54.6,S000096
senate,OH,R,Yes,1971,53.9,T000010
senate,WV,D,Yes,1971,53.2,B001210
senate,LA,D,Yes,1971,52.2,L000428
senate,RI,D,Yes,1971,52.2,P000193
senate,IN,D,Yes,1971,51.6,H000297
senate,IL,R,Yes,1971,51.3,P000222
senate,MA,R,Yes,1971,51.2,B000871
senate,NJ,D,Yes,1971,51.1,W000502
senate,KS,R,Yes,1971,50.7,P000166
senate,VA,D,Yes,1971,50.3,S000739
senate,TX,D,No,1971,49.9,B000401
senate,DE,R,Yes,1971,49.5,R000460
senate,OK,R,Yes,1971,49.4,B000351
senate,SC,D,Yes,1971,49.1,H000725
senate,IA,D,Yes,1971,48.9,H000922
senate,OR,R,Yes,1971,48.5,H000343
senate,SD,D,Yes,1971,48.5,M000452
senate,MD,R,Yes,1971,48.5,M000241
senate,NY,I,No,1971,47.9,B001026
senate,KS,R,Yes,1971,47.5,D000401
senate,MI,R,Yes,1971,47.2,G000465
senate,AK,R,Yes,1971,47.2,S000888
senate,ID,D,Yes,1971,46.5,C000388
senate,HI,D,Yes,1971,46.4,I000025
senate,TX,R,Yes,1971,45.3,T000322
senate,TN,R,Yes,1971,45.2,B000063
senate,PA,R,Yes,1971,44.6,S000159
senate,KY,R,Yes,1971,44.5,C000721
senate,MD,R,Yes,1971,43.6,B000272
senate,LA,D,Yes,1971,43.5,E000067
senate,MN,I,Yes,1971,43.0,M000851
senate,IN,D,Yes,1971,43.0,B000254
senate,MO,D,Yes,1971,41.4,E000004
senate,GA,D,No,1971,41.1,G000034
senate,FL,D,No,1971,40.8,C000356
senate,AK,D,Yes,1971,40.7,G000388
senate,IL,D,Yes,1971,40.3,S000890
senate,OK,D,Yes,1971,40.2,H000237
senate,TN,R,Yes,1971,40.2,B000851
senate,CT,R,Yes,1971,39.7,W000253
senate,MA,D,Yes,1971,38.9,K000105
senate,LA,D,No,1971,38.6,J000189
senate,OR,R,Yes,1971,38.4,P000009
senate,CA,D,Yes,1971,36.6,T000410
senate,GA,D,No,1971,32.4,N000171
house,IN,D,Yes,1973,80.9,M000039
house,TX,D,Yes,1973,79.4,P000103
house,IL,R,Yes,1973,77.3,A000216
house,IL,D,Yes,1973,76.9,K000273
house,PA,D,Yes,1973,76.4,B000178
house,PA,R,Yes,1973,76.3,G000290
house,PA,D,Yes,1973,74.4,N000113
house,FL,D,Yes,1973,74.0,H000041
house,IA,R,Yes,1973,73.5,G000495
house,TX,D,Yes,1973,73.0,P000398
house,LA,D,Yes,1973,72.5,P000098
house,FL,D,Yes,1973,72.3,P000218
house,TX,D,Yes,1973,72.3,M000065
house,NY,D,Yes,1973,71.8,D000211
house,MA,D,Yes,1973,71.5,D000419
house,LA,D,Yes,1973,71.2,H000437
house,MO,D,Yes,1973,70.4,S001057
house,IN,R,Yes,1973,69.5,B000778
house,TX,D,Yes,1973,69.1,F000152
house,PA,D,Yes,1973,69.1,F000209
house,NY,D,Yes,1973,69.1,R000424
house,CA,D,Yes,1973,69.1,H000713
house,OK,D,Yes,1973,68.8,S000829
house,NY,R,Yes,1973,68.6,K000195
house,MN,R,Yes,1973,68.2,N000028
house,IL,D,Yes,1973,68.0,P000522
house,NJ,D,Yes,1973,67.4,P000106
house,WI,R,Yes,1973,67.2,T000233
house,NJ,R,Yes,1973,66.8,W000445
house,TX,D,Yes,1973,66.8,B001111
house,PA,R,Yes,1973,66.7,J000115
house,KS,R,Yes,1973,66.7,S000472
house,OH,R,Yes,1973,66.7,M001031
house,FL,D,Yes,1973,66.6,S000406
house,PA,D,Yes,1973,66.2,M000958
house,MN,R,Yes,1973,65.9,Z000016
house,KY,D,Yes,1973,65.7,S001037
house,WA,D,Yes,1973,65.6,H000174
house,PA,R,Yes,1973,65.5,S000135
house,NE,R,Yes,1973,65.5,M000175
house,WV,D,Yes,1973,65.4,S000778
house,CA,D,Yes,1973,65.3,H000367
house,GA,D,Yes,1973,65.3,L000054
house,CA,D,Yes,1973,65.1,J000135
house,IL,R,Yes,1973,64.9,M000340
house,PA,D,Yes,1973,64.8,D000255
house,OK,D,Yes,1973,64.7,A000073
house,OK,R,Yes,1973,64.6,C000073
house,PA,R,Yes,1973,64.4,S000102
house,PA,R,Yes,1973,64.3,W000147
house,NJ,D,Yes,1973,64.2,D000041
house,NJ,R,Yes,1973,64.1,H000972
house,MD,D,Yes,1973,64.1,L000413
house,AR,D,Yes,1973,63.6,M000778
house,NJ,D,Yes,1973,63.6,R000374
house,MO,D,Yes,1973,63.5,R000041
house,IL,D,Yes,1973,63.4,Y000013
house,KY,D,Yes,1973,63.3,N000009
house,CA,R,Yes,1973,63.3,T000109
house,WV,D,Yes,1973,63.3,M000845
house,OR,D,Yes,1973,63.0,G000407
house,NC,D,Yes,1973,62.9,T000099
house,MA,D,Yes,1973,62.8,B001092
house,TX,D,Yes,1973,62.7,T000110
house,MS,D,Yes,1973,62.7,W000428
house,IL,D,Yes,1973,62.6,M000675
house,KY,R,Yes,1973,62.3,C000201
house,TN,D,Yes,1973,62.2,E000273
house,FL,D,Yes,1973,62.1,B000371
house,CA,D,Yes,1973,62.1,S000454
house,OH,D,Yes,1973,61.6,H000408
house,MN,D,Yes,1973,61.4,B000550
house,NY,R,Yes,1973,61.3,S000548
house,MA,D,Yes,1973,61.3,B000600
house,OH,R,Yes,1973,61.2,M000799
house,MI,D,Yes,1973,60.9,G000471
house,WI,D,Yes,1973,60.9,R000165
house,TN,D,Yes,1973,60.7,J000216
house,IN,R,Yes,1973,60.6,D000241
house,AL,D,Yes,1973,60.6,J000248
house,NJ,R,No,1973,60.6,M000121
house,SC,D,Yes,1973,60.5,G000144
house,KS,R,Yes,1973,60.5,S000388
house,NY,R,No,1973,60.5,W000107
house,KY,D,Yes,1973,60.2,P000230
house,WI,D,Yes,1973,60.1,Z000001
house,MA,D,Yes,1973,60.1,O000098
house,FL,R,Yes,1973,60.0,B001091
house,CA,D,Yes,1973,59.9,A000189
house,TX,D,Yes,1973,59.8,R000312
house,OH,D,Yes,1973,59.7,V000047
house,OH,D,Yes,1973,59.7,C000164
house,NC,D,Yes,1973,59.7,F000319
house,MI,R,Yes,1973,59.5,F000260
house,TX,D,Yes,1973,59.5,E000035
house,GA,D,Yes,1973,59.4,S000860
house,NC,D,Yes,1973,59.4,J000256
house,PA,R,Yes,1973,59.3,W000525
house,FL,D,No,1973,59.2,L000226
house,TX,D,Yes,1973,59.2,P000328
house,KY,D,No,1973,59.1,B000788
house,OH,R,No,1973,59.1,G000537
house,CA,R,Yes,1973,59.0,C000476
house,OR,D,Yes,1973,58.8,U000004
house,NY,D,Yes,1973,58.7,B000472
house,VA,D,Yes,1973,58.6,D000038
house,CA,D,Yes,1973,58.6,H000164
house,CA,D,Yes,1973,58.4,V000024
house,CA,R,Yes,1973,58.3,B000330
house,WV,D,Yes,1973,58.3,H000438
house,MI,R,Yes,1973,58.2,H001011
house,WI,R,Yes,1973,58.2,D000102
house,GA,D,Yes,1973,58.2,F000229
house,CA,D,Yes,1973,58.0,E000064
house,IL,D,Yes,1973,58.0,A000212
house,CA,D,Yes,1973,57.9,D000043
house,WV,D,Yes,1973,57.8,S000473
house,CA,D,Yes,1973,57.7,M001035
house,CA,R,Yes,1973,57.7,V000093
house,CA,R,Yes,1973,57.7,H000802
house,WA,D,Yes,1973,57.6,H000563
house,OK,D,Yes,1973,57.5,J000057
house,TX,D,Yes,1973,57.4,C000228
house,NY,D,Yes,1973,57.3,D000523
house,NY,R,Yes,1973,57.2,R000357
house,IL,R,Yes,1973,57.1,C000629
house,OH,R,Yes,1973,57.0,D000279
house,PA,D,Yes,1973,57.0,C000431
house,TN,R,Yes,1973,57.0,B000069
house,TN,R,Yes,1973,57.0,Q000013
house,NJ,R,Yes,1973,57.0,F000371
house,NJ,R,Yes,1973,57.0,F000286
house,IN,R,Yes,1973,57.0,L000049
house,CA,R,Yes,1973,56.9,G000512
house,NC,R,Yes,1973,56.9,R000545
house,CA,D,Yes,1973,56.9,R000485
house,LA,D,No,1973,56.8,B000592
house,WY,D,Yes,1973,56.8,R000421
house,CA,R,Yes,1973,56.7,W000610
house,SC,D,Yes,1973,56.7,D000434
house,TX,R,Yes,1973,56.7,C000638
house,TX,D,Yes,1973,56.7,G000272
house,VA,R,Yes,1973,56.6,R000337
house,MO,D,Yes,1973,56.6,B000605
house,CA,R,Yes,1973,56.5,P000272
house,NJ,D,Yes,1973,56.3,M000796
house,KS,R,Yes,1973,56.3,S000217
house,GA,D,Yes,1973,56.3,D000122
house,AZ,R,Yes,1973,56.3,R000188
house,NY,D,Yes,1973,56.3,S000997
house,HI,D,Yes,1973,56.2,M000250
house,TX,D,Yes,1973,56.1,Y000043
house,IA,R,Yes,1973,56.0,M000286
house,CA,D,Yes,1973,55.9,W000571
house,FL,D,Yes,1973,55.8,F000041
house,NH,R,Yes,1973,55.8,W000782
house,MA,D,Yes,1973,55.6,M000005
house,CA,R,Yes,1973,55.6,M000070
house,OR,R,Yes,1973,55.6,W000778
house,IL,R,No,1973,55.5,O000010
house,MI,R,Yes,1973,55.5,C000275
house,NY,D,Yes,1973,55.2,B000432
house,OH,R,Yes,1973,55.2,M000718
house,CA,D,Yes,1973,54.9,M000436
house,MI,R,Yes,1973,54.8,C000263
house,NJ,D,Yes,1973,54.4,T000200
house,LA,D,Yes,1973,54.3,W000018
house,OH,D,Yes,1973,54.3,S000230
house,AL,D,Yes,1973,54.2,N000095
house,OR,R,Yes,1973,54.2,D000220
house,PA,D,Yes,1973,54.1,V000098
house,NY,D,Yes,1973,54.0,W000680
house,NC,D,Yes,1973,54.0,P000520
house,TX,D,Yes,1973,54.0,K000025
house,VA,D,Yes,1973,53.9,D000474
house,NY,R,Yes,1973,53.8,G000504
house,TN,R,Yes,1973,53.8,D000534
house,NY,D,Yes,1973,53.7,C000143
house,CT,D,Yes,1973,53.7,G000387
house,KS,R,Yes,1973,53.4,W000636
house,CT,D,Yes,1973,53.2,G000151
house,VA,R,Yes,1973,53.2,B000967
house,NY,R,Yes,1973,53.1,H000797
house,NY,R,Yes,1973,53.0,M000433
house,FL,D,Yes,1973,53.0,G000153
house,NY,D,Yes,1973,52.9,S000124
house,CA,R,Yes,1973,52.9,T000022
house,OH,R,Yes,1973,52.8,L000116
house,CA,D,No,1973,52.8,B000918
house,IA,D,Yes,1973,52.8,S000596
house,SC,D,Yes,1973,52.7,M000105
house,NH,R,Yes,1973,52.6,C000512
house,NY,D,Yes,1973,52.5,H000158
house,NY,D,Yes,1973,52.4,A000018
house,OH,R,Yes,1973,52.4,W000317
house,MS,D,Yes,1973,52.4,M000865
house,SC,R,No,1973,52.3,Y000035
house,IN,D,Yes,1973,52.3,R000467
house,MD,R,No,1973,52.3,H000747
house,CA,D,Yes,1973,52.2,C000780
house,MA,D,Yes,1973,52.1,D000499
house,OH,R,Yes,1973,52.1,W000781
house,VA,D,Yes,1973,52.1,S000070
house,PA,R,Yes,1973,52.1,E000214
house,OH,R,Yes,1973,52.0,H000281
house,PA,D,Yes,1973,51.9,E000096
house,AL,D,Yes,1973,51.8,B000431
house,NC,D,Yes,1973,51.7,H000479
house,FL,D,Yes,1973,51.6,R000401
house,NE,R,Yes,1973,51.6,M000349
house,IL,R,Yes,1973,51.5,F000123
house,OH,R,Yes,1973,51.4,C000409
house,NY,D,Yes,1973,51.3,P000348
house,CA,R,No,1973,51.3,K000153
house,NY,R,Yes,1973,51.3,P000280
house,IN,R,Yes,1973,51.3,Z000010
house,NJ,R,Yes,1973,51.2,S000045
house,MA,R,Yes,1973,51.2,C000709
house,CA,R,No,1973,51.1,B001080
house,WA,D,Yes,1973,51.1,M000365
house,FL,D,Yes,1973,50.9,C000321
house,IL,R,Yes,1973,50.9,A000195
house,MI,R,Yes,1973,50.7,B000890
house,MD,D,Yes,1973,50.7,M000826
house,AR,R,Yes,1973,50.7,H000124
house,CA,R,No,1973,50.7,M000926
house,AZ,D,Yes,1973,50.6,U000001
house,CO,R,Yes,1973,50.5,B000893
house,MI,R,Yes,1973,50.5,H000306
house,MN,D,Yes,1973,50.4,K000014
house,MI,R,No,1973,50.3,H000897
house,NY,R,Yes,1973,50.2,C000666
house,MI,D,No,1973,50.1,V000029
house,MI,D,Yes,1973,50.1,D000344
house,NY,R,No,1973,50.1,G000212
house,MO,D,Yes,1973,50.1,H000965
house,TX,D,Yes,1973,50.0,B000880
house,TX,D,Yes,1973,50.0,W000763
house,IL,R,No,1973,50.0,Y000052
house,OH,D,Yes,1973,50.0,A000222
house,SD,R,No,1973,49.9,A000009
house,IL,R,Yes,1973,49.8,M000692
house,MD,R,Yes,1973,49.8,G000513
house,IA,R,Yes,1973,49.8,S000121
house,PA,D,Yes,1973,49.7,M000930
house,CA,R,Yes,1973,49.7,C000475
house,TX,D,Yes,1973,49.7,W000390
house,LA,D,No,1973,49.7,L000417
house,NY,R,No,1973,49.7,M000808
house,NY,D,Yes,1973,49.6,R000442
house,CA,R,No,1973,49.4,H000638
house,MI,R,Yes,1973,49.4,B000917
house,CO,D,Yes,1973,49.3,E000240
house,MN,R,Yes,1973,49.3,Q000010
house,MT,R,Yes,1973,49.1,S000383
house,SD,D,Yes,1973,49.1,D000234
house,NE,R,Yes,1973,49.0,T000234
house,WI,D,Yes,1973,48.9,K000020
house,LA,D,Yes,1973,48.9,R000065
house,MN,D,Yes,1973,48.9,F000350
house,OH,R,Yes,1973,48.9,S000804
house,NJ,D,Yes,1973,48.8,R000383
house,NM,D,Yes,1973,48.8,R000510
house,NY,R,Yes,1973,48.6,W000780
house,TN,R,Yes,1973,48.5,K000348
house,MD,R,Yes,1973,48.4,M000779
house,MT,D,Yes,1973,48.3,M000635
house,IL,D,Yes,1973,48.1,G000400
house,NY,D,Yes,1973,48.1,C000371
house,OH,R,No,1973,48.1,R000141
house,NY,D,Yes,1973,48.1,K000302
house,CA,D,Yes,1973,47.9,W000035
house,OH,D,Yes,1973,47.9,S000948
house,UT,D,Yes,1973,47.9,M000490
house,IL,D,Yes,1973,47.8,C000637
house,VA,R,Yes,1973,47.8,W000406
house,NY,D,Yes,1973,47.8,A000052
house,NJ,D,Yes,1973,47.8,H000465
house,CA,D,Yes,1973,47.8,R000134
house,CA,D,No,1973,47.7,R000558
house,WA,R,No,1973,47.7,P000546
house,MI,D,Yes,1973,47.6,N000019
house,VA,R,Yes,1973,47.6,B001182
house,AL,R,Yes,1973,47.6,D000326
house,NY,D,Yes,1973,47.5,R000150
house,OH,D,No,1973,47.5,L000508
house,ME,D,Yes,1973,47.5,K000356
house,NC,D,No,1973,47.3,A000207
house,PA,D,Yes,1973,47.2,R000423
house,MI,D,Yes,1973,47.2,O000055
house,OK,D,No,1973,47.2,M000603
house,NY,D,Yes,1973,47.0,P000399
house,TX,D,No,1973,46.9,M000708
house,KS,D,Yes,1973,46.9,R000484
house,IN,R,Yes,1973,46.8,H000624
house,NY,R,Yes,1973,46.7,H000327
house,VA,R,Yes,1973,46.7,W000121
house,ND,R,Yes,1973,46.6,A000208
house,CA,D,Yes,1973,46.6,B001156
house,NY,R,Yes,1973,46.6,F000141
house,MO,D,Yes,1973,46.5,I000001
house,PA,D,Yes,1973,46.5,G000105
house,MI,D,Yes,1973,46.5,D000355
house,CT,D,Yes,1973,46.5,C000799
house,CA,D,Yes,1973,46.4,L000221
house,ID,R,Yes,1973,46.4,H000175
house,NY,D,Yes,1973,46.4,M001098
house,CA,R,No,1973,46.3,L000020
house,IL,R,Yes,1973,46.3,D000269
house,MI,R,Yes,1973,46.3,R000512
house,WA,D,Yes,1973,46.0,A000031
house,TN,D,Yes,1973,45.9,F000424
house,IL,R,Yes,1973,45.9,E000204
house,IN,R,Yes,1973,45.9,M001130
house,GA,R,Yes,1973,45.9,B000506
house,IN,D,Yes,1973,45.8,B000736
house,OH,R,Yes,1973,45.8,K000037
house,IL,D,Yes,1973,45.7,S000367
house,MA,I,No,1973,45.7,M000834
house,NY,R,No,1973,45.6,R000422
house,OH,R,Yes,1973,45.5,B000910
house,NJ,D,Yes,1973,45.4,H000840
house,MI,R,Yes,1973,45.4,E000213
house,MI,D,Yes,1973,45.4,F000270
house,NC,R,Yes,1973,45.4,B000966
house,TX,R,Yes,1973,45.3,P000528
house,TX,D,Yes,1973,45.3,D000203
house,MO,D,Yes,1973,45.3,S001134
house,CA,R,Yes,1973,45.3,M000343
house,PA,D,Yes,1973,45.2,Y000014
house,CA,R,Yes,1973,45.2,R000469
house,CA,R,Yes,1973,45.1,W000448
house,HI,D,Yes,1973,45.1,M000797
house,WA,D,Yes,1973,45.1,M000626
house,IL,D,Yes,1973,45.0,R000458
house,RI,D,Yes,1973,45.0,S000762
house,KY,R,Yes,1973,44.9,S000669
house,MO,R,No,1973,44.9,T000075
house,AL,R,Yes,1973,44.8,B001008
house,TX,R,Yes,1973,44.8,A000215
